start_epoch,end_epoch,input_rx,input_ry,input_rz,input_vx,input_vy,input_vz,bstar,ndot,dt_minutes,err_rx,err_ry,err_rz,err_vx,err_vy,err_vz,date_only,DATE,Kp,F10.7_OBS
2023-02-26 12:26:22,2023-02-27 12:17:10,-610.1132451476824,6891.812539726087,17.988663002824005,-4.525250468713104,-0.4239385086705313,6.082611166589972,0.00052938,8.153e-05,1430.8,13.087578004227908,1.239504348528499,-17.990768441554415,-0.0020484938868809,0.0243045025955119,5.922963273885529e-05,2023-02-26,2023-02-26,5.7,159.0
2023-02-26 12:26:22,2023-02-27 12:17:10,-610.1132451476824,6891.812539726087,17.988663002824005,-4.525250468713104,-0.4239385086705313,6.082611166589972,0.00052938,8.153e-05,1430.8,13.087578004227908,1.239504348528499,-17.990768441554415,-0.0020484938868809,0.0243045025955119,5.922963273885529e-05,2023-02-26,2023-02-26,5.7,159.0
2023-02-27 02:44:51,2023-02-28 02:35:38,-276.0233136877312,6913.254170780339,2.297307090185344,-4.541000801685819,-0.190555641717597,6.082766717797445,0.00019914,2.883e-05,1430.7833333333333,1.560008154620789,0.1701432569780081,-2.3051277784107502,4.681022116592715e-06,0.0027222714455696,-8.402192810486042e-05,2023-02-27,2023-02-27,6.7,161.2
2023-02-27 12:17:10,2023-02-28 12:07:56,-63.90644162042626,6918.533545025004,6.631447280257024,-4.544579547623374,-0.0552901375163454,6.082655528012488,0.00063424,9.827e-05,1430.7666666666669,4.882365681448086,-0.0097355476718803,-6.632054734097153,-0.0001195614237836,0.0089797226276856,7.983573003400579e-05,2023-02-27,2023-02-27,6.7,161.2
2023-02-27 12:17:10,2023-02-28 12:07:56,-63.90644162042626,6918.533545025004,6.631447280257024,-4.544579547623374,-0.0552901375163454,6.082655528012488,0.00063424,9.827e-05,1430.7666666666669,4.882365681448086,-0.0097355476718803,-6.632054734097153,-0.0001195614237836,0.0089797226276856,7.983573003400579e-05,2023-02-27,2023-02-27,6.7,161.2
2023-02-28 02:35:38,2023-03-01 02:26:25,256.55080665036,6914.089354307179,10.253573782324112,-4.542360895562051,0.1519661292405525,6.082653186221711,0.00050058,7.692e-05,1430.7833333333333,7.340901821817226,0.1788147972074512,-10.254276313069878,0.0009165652091676,0.013807805799858,-0.0001435556209976,2023-02-28,2023-02-28,5.7,160.9
2023-02-28 18:29:30,2023-03-01 18:20:18,623.05436270141,6890.512498355397,-0.0524583223132429,-4.5272444585968845,0.400661573503962,6.083070081926664,-0.00039496,-6.567e-05,1430.8,-0.7889362458705591,0.6015583323132887,0.0529741184402279,0.0004959967891693,0.0007667686667002,-0.0003905103378949,2023-02-28,2023-02-28,5.7,160.9
2023-02-28 18:29:30,2023-03-01 18:20:18,623.05436270141,6890.512498355397,-0.0524583223132429,-4.5272444585968845,0.400661573503962,6.083070081926664,-0.00039496,-6.567e-05,1430.8,-0.7889362458705591,0.6015583323132887,0.0529741184402279,0.0004959967891693,0.0007667686667002,-0.0003905103378949,2023-02-28,2023-02-28,5.7,160.9
2023-03-15 05:03:34,2023-03-16 06:29:45,6507.766853292008,2349.1098469050103,22.023674900807165,-1.568148845962684,4.265573614165438,6.082828469776559,0.0010726,0.00016836,1526.1833333333334,5.287059085806504,-15.213407845727488,-22.0235381608665,0.0280465798624993,0.0103360257034772,0.0002961506191017,2023-03-15,2023-03-15,5.7,135.7
2023-03-15 05:03:34,2023-03-16 06:29:45,6507.766853292008,2349.1098469050103,22.023674900807165,-1.568148845962684,4.265573614165438,6.082828469776559,0.0010726,0.00016836,1526.1833333333334,5.287059085806504,-15.213407845727488,-22.0235381608665,0.0280465798624993,0.0103360257034772,0.0002961506191017,2023-03-15,2023-03-15,5.7,135.7
