name,norad_id,tle_line1,tle_line2,epoch,category
QIANFAN-39,62240,1 62240U 24232D   25344.24737796  .00000657  00000+0  27215-3 0  9997,2 62240  89.0020  37.5947 0018451  88.5333 271.7974 14.25387975101032,2025-12-10 05:56:13.455744,other
QIANFAN-40,62241,1 62241U 24232E   25344.23563771  .00000155  00000+0  22215-3 0  9995,2 62241  89.0058  41.0819 0013157 202.3022 157.7559 13.50980350 99256,2025-12-10 05:39:19.098144,other
QIANFAN-41,62242,1 62242U 24232F   25344.24387803  .00000145  00000+0  20639-3 0  9994,2 62242  89.0028  41.4490 0013964 190.5135 169.5726 13.50977760 98912,2025-12-10 05:51:11.061792,other
QIANFAN-42,62243,1 62243U 24232G   25344.24392437  .00000619  00000+0  26080-3 0  9996,2 62243  89.0018  37.6423 0017333  93.6641 266.6534 14.24484083101019,2025-12-10 05:51:15.065568,other
QIANFAN-43,62244,1 62244U 24232H   25344.23971134  .00000157  00000+0  22430-3 0  9995,2 62244  89.0033  41.5147 0015287 196.5686 163.4967 13.50976669 67527,2025-12-10 05:45:11.059776,other
QIANFAN-44,62245,1 62245U 24232J   25344.22742936  .00000141  00000+0  19950-3 0  9997,2 62245  89.0031  41.3267 0013614 192.6705 167.4106 13.50978895 98995,2025-12-10 05:27:29.896704,other
QIANFAN-45,62246,1 62246U 24232K   25344.26853485  .00000151  00000+0  21606-3 0  9996,2 62246  89.0035  41.4690 0014288 192.5751 167.5046 13.50978451 98924,2025-12-10 06:26:41.411040,other
QIANFAN-46,62247,1 62247U 24232L   25344.21917241  .00000136  00000+0  19227-3 0  9992,2 62247  89.0031  41.5430 0014138 198.3157 161.7487 13.50980935 98871,2025-12-10 05:15:36.496224,other
QIANFAN-47,62248,1 62248U 24232M   25344.22330984  .00000137  00000+0  19318-3 0  9999,2 62248  89.0027  41.4757 0014593 197.6601 162.4045 13.50976951 98904,2025-12-10 05:21:33.970176,other
QIANFAN-48,62249,1 62249U 24232N   25344.26032634  .00000145  00000+0  20670-3 0  9997,2 62249  89.0030  41.4737 0016750 201.2067 158.8392 13.50978765 98912,2025-12-10 06:14:52.195776,other
QIANFAN-49,62250,1 62250U 24232P   25344.24799329  .00000141  00000+0  19953-3 0  9996,2 62250  89.0030  41.4875 0014040 194.3716 165.7038 13.50978434 67508,2025-12-10 05:57:06.620256,other
QIANFAN-50,62251,1 62251U 24232Q   25344.27266349  .00000158  00000+0  22628-3 0  9992,2 62251  89.0035  41.4930 0015644 196.5180 163.5464 13.50979940 67531,2025-12-10 06:32:38.125536,other
QIANFAN-51,62252,1 62252U 24232R   25344.25622729  .00000138  00000+0  19568-3 0  9996,2 62252  89.0029  41.4887 0013016 198.9155 161.1514 13.50978024 67526,2025-12-10 06:08:58.037856,other
QIANFAN-52,62253,1 62253U 24232S   25344.21096435  .00000135  00000+0  19109-3 0  9990,2 62253  89.0025  41.3670 0015263 192.3775 167.7003 13.50976193 67603,2025-12-10 05:03:47.319840,other
QIANFAN-53,62254,1 62254U 24232T   25344.26444705  .00000147  00000+0  20933-3 0  9993,2 62254  89.0033  41.4658 0014127 192.7356 167.3441 13.50978531 67573,2025-12-10 06:20:48.225120,other
QIANFAN-54,62255,1 62255U 24232U   25344.23155410  .00000155  00000+0  22212-3 0  9994,2 62255  89.0024  41.1479 0001438 177.4087 182.7072 13.50978765 99074,2025-12-10 05:33:26.274240,other
PROBA-3 CSC,62256,1 62256U 24233A   25343.29163626 -.00000126  00000+0  38798-2 0  9993,2 62256  59.5436 113.5532 8031315 199.9887  85.7795  1.22074143  4501,2025-12-09 06:59:57.372864,other
SXM-9,62259,1 62259U 24234A   25344.09072545 -.00000202  00000+0  00000+0 0  9992,2 62259   0.0131 333.4192 0003983 329.8085  83.3565  1.00270205  3677,2025-12-10 02:10:38.678880,other
SENTINEL-1C,62261,1 62261U 24235A   25344.14401088  .00000311  00000+0  75598-4 0  9999,2 62261  98.1821 349.1665 0001242  89.3508 270.7834 14.59200770 53840,2025-12-10 03:27:22.540032,other
STARLINK-32632,62262,1 62262U 24231V   25344.25211292  .00023304  00000+0  79593-3 0  9999,2 62262  53.1589 275.1584 0001294  56.4266 303.6858 15.30221969 58079,2025-12-10 06:03:02.556288,starlink
STARLINK-11496 [DTC],62267,1 62267U 24237A   25343.75236870  .00419423  00000+0  30946-2 0  9992,2 62267  42.9985 239.0664 0001401 238.3076 121.7655 15.70958367 58907,2025-12-09 18:03:24.655680,starlink
STARLINK-11501 [DTC],62268,1 62268U 24237B   25344.03843612  .00329699  00000+0  24647-2 0  9999,2 62268  42.9999 236.8944 0001901 343.1005  16.9799 15.70913977 58903,2025-12-10 00:55:20.880768,starlink
STARLINK-11491 [DTC],62269,1 62269U 24237C   25344.03312890  .00294156  00000+0  22098-2 0  9996,2 62269  42.9992 236.8509 0002070 351.1201   8.9630 15.70903489 58956,2025-12-10 00:47:42.336960,starlink
STARLINK-11479 [DTC],62270,1 62270U 24237D   25344.11262481  .00206112  00000+0  15657-2 0  9995,2 62270  42.9991 236.5954 0002147 254.5976 105.4654 15.70909545 58967,2025-12-10 02:42:10.783584,starlink
STARLINK-11489 [DTC],62271,1 62271U 24237E   25344.08621185  .00222408  00000+0  16863-2 0  9998,2 62271  42.9993 237.2759 0001422 264.1091  95.9614 15.70903634 58952,2025-12-10 02:04:08.703840,starlink
STARLINK-11494 [DTC],62272,1 62272U 24237F   25344.06497073  .00261559  00000+0  19670-2 0  9993,2 62272  42.9992 237.1053 0003439 248.2286 111.8216 15.70975547 58900,2025-12-10 01:33:33.471072,starlink
STARLINK-11333 [DTC],62273,1 62273U 24237G   25344.07559955  .00326210  00000+0  24419-2 0  9996,2 62273  42.9982 237.1907 0001093 303.1431  56.9332 15.70892130 58954,2025-12-10 01:48:51.801120,starlink
STARLINK-11504 [DTC],62274,1 62274U 24237H   25344.12325347  .00248546  00000+0  18780-2 0  9998,2 62274  42.9995 236.6792 0002286 240.0786 119.9855 15.70904333 58917,2025-12-10 02:57:29.099808,starlink
STARLINK-11495 [DTC],62275,1 62275U 24237J   25344.09152909  .00335847  00000+0  25072-2 0  9990,2 62275  42.9994 237.3175 0001158 341.9025  18.1801 15.70928075 58903,2025-12-10 02:11:48.113376,starlink
STARLINK-11498 [DTC],62276,1 62276U 24237K   25344.04374131  .00254243  00000+0  19211-2 0  9997,2 62276  43.0003 236.9342 0001334 296.8033  63.2698 15.70886764 58959,2025-12-10 01:02:59.249184,starlink
STARLINK-11484 [DTC],62277,1 62277U 24237L   25344.05434833  .00264014  00000+0  19844-2 0  9994,2 62277  42.9984 237.0183 0004460 251.5392 108.4992 15.70976542 58953,2025-12-10 01:18:15.695712,starlink
STARLINK-11487 [DTC],62278,1 62278U 24237M   25344.08090440  .00282075  00000+0  21222-2 0  9990,2 62278  43.0013 237.2306 0001825 274.2111  85.8548 15.70905046 58957,2025-12-10 01:56:30.140160,starlink
STARLINK-11499 [DTC],62279,1 62279U 24237N   25344.09244287  .00323126  00000+0  24171-2 0  9991,2 62279  42.9987 237.3238 0001282  10.3695 349.7199 15.70918126 58883,2025-12-10 02:13:07.063968,starlink
STARLINK-33548,62280,1 62280U 24237P   25344.08539500  .00021710  00000+0  79579-3 0  9994,2 62280  43.0045 351.5420 0001160 278.9160  81.1560 15.27593992 57619,2025-12-10 02:02:58.128000,starlink
STARLINK-33544,62281,1 62281U 24237Q   25344.07381239  .00026943  00000+0  98428-3 0  9995,2 62281  42.9995   2.6969 0001100 250.0906 109.9827 15.27605220 57485,2025-12-10 01:46:17.390496,starlink
STARLINK-33560,62282,1 62282U 24237R   25344.31736209  .00036102  00000+0  13142-2 0  9991,2 62282  43.0023   1.0840 0001122 246.1455 113.9279 15.27600768 57433,2025-12-10 07:37:00.084576,starlink
STARLINK-33547,62283,1 62283U 24237S   25344.08153619  .00021901  00000+0  80271-3 0  9993,2 62283  43.0046 351.5081 0001449 267.0372  93.0314 15.27592567 57616,2025-12-10 01:57:24.726816,starlink
STARLINK-33563,62284,1 62284U 24237T   25344.12763081  .00044315  00000+0  16089-2 0  9998,2 62284  43.0006   2.2355 0001252 251.6686 108.4030 15.27607450 57496,2025-12-10 03:03:47.301984,starlink
STARLINK-33550,62285,1 62285U 24237U   25344.11735230  .00040062  00000+0  14572-2 0  9993,2 62285  43.0030   2.1627 0001197 260.8059  99.2657 15.27586524 57499,2025-12-10 02:48:59.238720,starlink
STARLINK-33564,62286,1 62286U 24237V   25344.06610143  .00053416  00000+0  19344-2 0  9992,2 62286  42.9991   2.6385 0001262 276.3344  83.7364 15.27617230 57483,2025-12-10 01:35:11.163552,starlink
STARLINK-33546,62287,1 62287U 24237W   25344.05839086  .00049681  00000+0  18008-2 0  9996,2 62287  43.0007   2.5768 0000732 171.7787 188.3077 15.27615562 57397,2025-12-10 01:24:04.970304,starlink
STARLINK-33565,62288,1 62288U 24237X   25344.31353414  .00045965  00000+0  16660-2 0  9995,2 62288  43.0006 349.8104 0000928 263.2412  96.8334 15.27649036 57658,2025-12-10 07:31:29.349696,starlink
STARLINK-33549,62289,1 62289U 24237Y   25344.06995571  .00050995  00000+0  18481-2 0  9996,2 62289  42.9983   2.6664 0000886 262.7011  97.3740 15.27611292 57489,2025-12-10 01:40:44.173344,starlink
GJZ 01,62290,1 62290U 24238A   25344.23840042  .00000030  00000+0  15518-3 0  9994,2 62290  59.9111 138.5733 0028337 102.5186 257.8994 13.75180794 49612,2025-12-10 05:43:17.796288,other
GJZ 02,62291,1 62291U 24238B   25344.30920616 -.00000029  00000+0  93584-4 0  9998,2 62291  59.9172 102.3753 0008786  97.2781 262.9226 13.75163965 50302,2025-12-10 07:25:15.412224,other
GJZ 03,62292,1 62292U 24238C   25344.30884426 -.00000045  00000+0  76722-4 0  9990,2 62292  59.9121 122.6999 0020278 169.0129 191.1326 13.75172087 49912,2025-12-10 07:24:44.144064,other
GJZ 04,62293,1 62293U 24238D   25344.31234994 -.00000059  00000+0  62608-4 0  9994,2 62293  59.9122 122.7193 0015055 165.8467 194.2966 13.75167755 49939,2025-12-10 07:29:47.034816,other
GJZ 05,62294,1 62294U 24238E   25344.23788265 -.00000023  00000+0  99614-4 0  9999,2 62294  59.9105 122.8932 0016282 170.0860 190.0473 13.75171443 49926,2025-12-10 05:42:33.060960,other
STARLINK-32648,62301,1 62301U 24239A   25344.09347990  .00030195  00000+0  10274-2 0  9994,2 62301  53.1572 237.4995 0001203 103.5148 256.5987 15.30202705 55843,2025-12-10 02:14:36.663360,starlink
STARLINK-32594,62302,1 62302U 24239B   25344.14718502  .00055958  00000+0  18860-2 0  9995,2 62302  53.1589 247.6221 0000785  37.3786 322.7269 15.30222413 55705,2025-12-10 03:31:56.785728,starlink
STARLINK-32621,62303,1 62303U 24239C   25343.14425179  .00016803  00000+0  57819-3 0  9994,2 62303  53.1570 241.5245 0001130  87.3950 272.7181 15.30197813 55700,2025-12-09 03:27:43.354656,starlink
STARLINK-32597,62304,1 62304U 24239D   25344.08397757  .00055303  00000+0  18635-2 0  9999,2 62304  53.1580 237.4401 0000496 161.4175 198.6844 15.30235204 55841,2025-12-10 02:00:55.662048,starlink
STARLINK-32649,62305,1 62305U 24239E   25344.17189731  .00026778  00000+0  91241-3 0  9990,2 62305  53.1588 249.3496 0001639  60.6715 299.4450 15.30220028 55689,2025-12-10 04:07:31.927584,starlink
STARLINK-32633,62306,1 62306U 24239F   25344.13612792  .00033995  00000+0  11540-2 0  9997,2 62306  53.1596 249.8329 0000542 106.9476 253.1585 15.30218580 55674,2025-12-10 03:16:01.452288,starlink
STARLINK-32646,62307,1 62307U 24239G   25344.11973575  .00041387  00000+0  13996-2 0  9996,2 62307  53.1578 236.9497 0001941 219.8575 140.2283 15.30248761 55851,2025-12-10 02:52:25.168800,starlink
STARLINK-32706,62308,1 62308U 24239H   25344.16567716  .00029029  00000+0  98774-3 0  9995,2 62308  53.1584 250.0182 0001317  59.1159 300.9971 15.30221996 55677,2025-12-10 03:58:34.506624,starlink
STARLINK-32678,62309,1 62309U 24239J   25344.08925852  .00030987  00000+0  10532-2 0  9996,2 62309  53.1585 237.4713 0000937  96.5224 263.5884 15.30223073 55847,2025-12-10 02:08:31.936128,starlink
STARLINK-32696,62310,1 62310U 24239K   25344.16251565  .00036999  00000+0  12552-2 0  9993,2 62310  53.1588 250.0011 0001274  67.7235 292.3901 15.30197300 55675,2025-12-10 03:54:01.352160,starlink
STARLINK-32700,62311,1 62311U 24239L   25344.08610030  .00043778  00000+0  14796-2 0  9996,2 62311  53.1578 237.4521 0001112 100.1734 259.9393 15.30242449 55834,2025-12-10 02:03:59.065920,starlink
STARLINK-32698,62312,1 62312U 24239M   25344.03821345  .00009264  00000+0  32441-3 0  9995,2 62312  53.1587 250.6448 0001274  88.3497 271.7649 15.30209064 55654,2025-12-10 00:55:01.642080,starlink
STARLINK-32634,62313,1 62313U 24239N   25344.12290086  .00061194  00000+0  20572-2 0  9999,2 62313  53.1577 236.9699 0000586  66.2452 293.8610 15.30264805 55859,2025-12-10 02:56:58.634304,starlink
STARLINK-32651,62314,1 62314U 24239P   25344.13402241  .00057863  00000+0  19484-2 0  9997,2 62314  53.1590 249.8175 0001387  93.5478 266.5682 15.30236058 55673,2025-12-10 03:12:59.536224,starlink
STARLINK-32627,62315,1 62315U 24239Q   25344.03609671  .00018297  00000+0  62817-3 0  9990,2 62315  53.1577 250.5856 0001041  79.9626 280.1492 15.30209004 55654,2025-12-10 00:51:58.755744,starlink
STARLINK-32596,62316,1 62316U 24239R   25344.15934872  .00056213  00000+0  18955-2 0  9991,2 62316  53.1593 249.9776 0001288  72.8292 287.2849 15.30203958 55678,2025-12-10 03:49:27.729408,starlink
